parameter,site,instrument,tfee,year,metric,value
O3,Burnaby Kensington Park,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,53.375
O3,Burnaby Kensington Park,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,53.375
O3,Burnaby Kensington Park,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,53.375
O3,Burnaby Kensington Park,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,53.375
O3,Burnaby Mountain,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,52.1875
O3,Burnaby Mountain,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,52.1875
O3,Burnaby Mountain,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,52.1875
O3,Burnaby Mountain,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,52.1875
O3,Chilliwack Airport,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,70.875
O3,Chilliwack Airport,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,70.875
O3,Chilliwack Airport,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,70.875
O3,Chilliwack Airport,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,70.875
O3,Eagle Ridge,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,65.3125
O3,Eagle Ridge,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,65.3125
O3,Eagle Ridge,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,65.3125
O3,Eagle Ridge,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,65.3125
O3,Kelowna,O3_APIT400,FALSE,1985,RAW_ANNUAL_4TH_D8HM,56.400000000000006
O3,Kelowna,O3_APIT400,TRUE,1985,RAW_ANNUAL_4TH_D8HM,56.400000000000006
O3,Kelowna,O3_APIT400,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,56.400000000000006
O3,Kelowna,O3_APIT400,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,56.400000000000006
O3,North Vancouver Second Narrows,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,43.6
O3,North Vancouver Second Narrows,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,43.6
O3,North Vancouver Second Narrows,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,43.6
O3,North Vancouver Second Narrows,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,43.6
O3,Pemberton Clover Road,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,60.800000000000004
O3,Pemberton Clover Road,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,60.800000000000004
O3,Pemberton Clover Road,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,60.800000000000004
O3,Pemberton Clover Road,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,60.800000000000004
O3,Penticton Carmi School,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,52.6375
O3,Penticton Carmi School,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,52.6375
O3,Penticton Carmi School,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,52.6375
O3,Penticton Carmi School,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,52.6375
O3,Pitt Meadows Airport,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,72.575
O3,Pitt Meadows Airport,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,72.575
O3,Pitt Meadows Airport,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,72.575
O3,Pitt Meadows Airport,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,72.575
O3,Port Moody Rocky Point Park,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,81.0375
O3,Port Moody Rocky Point Park,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,81.0375
O3,Port Moody Rocky Point Park,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,81.0375
O3,Port Moody Rocky Point Park,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,81.0375
O3,Seymour Falls,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,31.35
O3,Seymour Falls,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,31.35
O3,Seymour Falls,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,31.35
O3,Seymour Falls,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,31.35
O3,Surrey East,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,80.075
O3,Surrey East,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,80.075
O3,Surrey East,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,80.075
O3,Surrey East,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,80.075
O3,Vancouver Kitsilano,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,45.4125
O3,Vancouver Kitsilano,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,45.4125
O3,Vancouver Kitsilano,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,45.4125
O3,Vancouver Kitsilano,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,45.4125
O3,Vancouver Marpole,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,47.050000000000004
O3,Vancouver Marpole,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,47.050000000000004
O3,Vancouver Marpole,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,47.050000000000004
O3,Vancouver Marpole,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,47.050000000000004
O3,Vancouver Robson Square,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,33.9125
O3,Vancouver Robson Square,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,33.9125
O3,Vancouver Robson Square,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,33.9125
O3,Vancouver Robson Square,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,33.9125
O3,Victoria PAPS,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,41.35
O3,Victoria PAPS,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,41.35
O3,Victoria PAPS,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,41.35
O3,Victoria PAPS,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,41.35
O3,West Vancouver Lions Gate,NA,FALSE,1985,RAW_ANNUAL_4TH_D8HM,50.3125
O3,West Vancouver Lions Gate,NA,TRUE,1985,RAW_ANNUAL_4TH_D8HM,50.3125
O3,West Vancouver Lions Gate,NA,FALSE,1985,ROUNDED_ANNUAL_4TH_D8HM,50.3125
O3,West Vancouver Lions Gate,NA,TRUE,1985,ROUNDED_ANNUAL_4TH_D8HM,50.3125
O3,Anmore,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,67.66250000000001
O3,Anmore,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,67.66250000000001
O3,Anmore,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,67.66250000000001
O3,Anmore,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,67.66250000000001
O3,Burnaby Confederation Park,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,49.7625
O3,Burnaby Confederation Park,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,49.7625
O3,Burnaby Confederation Park,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,49.7625
O3,Burnaby Confederation Park,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,49.7625
O3,Burnaby Kensington Park,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,43.0375
O3,Burnaby Kensington Park,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,43.0375
O3,Burnaby Kensington Park,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,43.0375
O3,Burnaby Kensington Park,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,43.0375
O3,Burnaby Mountain,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,57.733333333333334
O3,Burnaby Mountain,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,57.733333333333334
O3,Burnaby Mountain,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,57.733333333333334
O3,Burnaby Mountain,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,57.733333333333334
O3,Chilliwack Airport,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,32.7875
O3,Chilliwack Airport,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,32.7875
O3,Chilliwack Airport,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,32.7875
O3,Chilliwack Airport,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,32.7875
O3,Chilliwack Works Yard,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,58.975
O3,Chilliwack Works Yard,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,58.975
O3,Chilliwack Works Yard,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,58.975
O3,Chilliwack Works Yard,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,58.975
O3,Eagle Ridge,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,70.1875
O3,Eagle Ridge,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,70.1875
O3,Eagle Ridge,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,70.1875
O3,Eagle Ridge,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,70.1875
O3,Kelowna,O3_APIT400,FALSE,1986,RAW_ANNUAL_4TH_D8HM,44.475
O3,Kelowna,O3_APIT400,TRUE,1986,RAW_ANNUAL_4TH_D8HM,44.475
O3,Kelowna,O3_APIT400,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,44.475
O3,Kelowna,O3_APIT400,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,44.475
O3,Langley Peterson School,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,60.1625
O3,Langley Peterson School,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,60.1625
O3,Langley Peterson School,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,60.1625
O3,Langley Peterson School,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,60.1625
O3,North Vancouver Second Narrows,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,28.962500000000002
O3,North Vancouver Second Narrows,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,28.962500000000002
O3,North Vancouver Second Narrows,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,28.962500000000002
O3,North Vancouver Second Narrows,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,28.962500000000002
O3,Pemberton Clover Road,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,41.35
O3,Pemberton Clover Road,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,41.35
O3,Pemberton Clover Road,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,41.35
O3,Pemberton Clover Road,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,41.35
O3,Penticton Carmi School,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,40.1
O3,Penticton Carmi School,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,40.1
O3,Penticton Carmi School,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,40.1
O3,Penticton Carmi School,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,40.1
O3,Pitt Meadows Airport,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,48.88333333333333
O3,Pitt Meadows Airport,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,48.88333333333333
O3,Pitt Meadows Airport,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,48.88333333333333
O3,Pitt Meadows Airport,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,48.88333333333333
O3,Port Moody Rocky Point Park,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,71.125
O3,Port Moody Rocky Point Park,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,71.125
O3,Port Moody Rocky Point Park,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,71.125
O3,Port Moody Rocky Point Park,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,71.125
O3,Richmond South,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,38.1
O3,Richmond South,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,38.1
O3,Richmond South,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,38.1
O3,Richmond South,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,38.1
O3,Seymour Falls,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,53.7625
O3,Seymour Falls,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,53.7625
O3,Seymour Falls,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,53.7625
O3,Seymour Falls,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,53.7625
O3,Surrey East,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,54.233333333333334
O3,Surrey East,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,54.233333333333334
O3,Surrey East,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,54.233333333333334
O3,Surrey East,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,54.233333333333334
O3,Vancouver Kitsilano,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,16.228571428571428
O3,Vancouver Kitsilano,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,16.228571428571428
O3,Vancouver Kitsilano,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,16.228571428571428
O3,Vancouver Kitsilano,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,16.228571428571428
O3,Vancouver Marpole,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,43.7875
O3,Vancouver Marpole,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,43.7875
O3,Vancouver Marpole,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,43.7875
O3,Vancouver Marpole,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,43.7875
O3,Vancouver Robson Square,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,23.025000000000002
O3,Vancouver Robson Square,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,23.025000000000002
O3,Vancouver Robson Square,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,23.025000000000002
O3,Vancouver Robson Square,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,23.025000000000002
O3,Victoria PAPS,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,40.1
O3,Victoria PAPS,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,40.1
O3,Victoria PAPS,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,40.1
O3,Victoria PAPS,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,40.1
O3,West Vancouver Lions Gate,NA,FALSE,1986,RAW_ANNUAL_4TH_D8HM,43.7875
O3,West Vancouver Lions Gate,NA,TRUE,1986,RAW_ANNUAL_4TH_D8HM,43.7875
O3,West Vancouver Lions Gate,NA,FALSE,1986,ROUNDED_ANNUAL_4TH_D8HM,43.7875
O3,West Vancouver Lions Gate,NA,TRUE,1986,ROUNDED_ANNUAL_4TH_D8HM,43.7875
O3,Anmore,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,62
O3,Anmore,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,62
O3,Anmore,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,62
O3,Anmore,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,62
O3,Burnaby Confederation Park,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,53.475
O3,Burnaby Confederation Park,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,53.475
O3,Burnaby Confederation Park,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,53.475
O3,Burnaby Confederation Park,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,53.475
O3,Burnaby Kensington Park,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,48.6
O3,Burnaby Kensington Park,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,48.6
O3,Burnaby Kensington Park,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,48.6
O3,Burnaby Kensington Park,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,48.6
O3,Burnaby Mountain,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,50.93333333333334
O3,Burnaby Mountain,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,50.93333333333334
O3,Burnaby Mountain,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,50.93333333333334
O3,Burnaby Mountain,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,50.93333333333334
O3,Burnaby South,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,5.5625
O3,Burnaby South,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,5.5625
O3,Burnaby South,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,5.5625
O3,Burnaby South,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,5.5625
O3,Chilliwack Works Yard,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,69.24285714285715
O3,Chilliwack Works Yard,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,69.24285714285715
O3,Chilliwack Works Yard,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,69.24285714285715
O3,Chilliwack Works Yard,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,69.24285714285715
O3,Eagle Ridge,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,55.575
O3,Eagle Ridge,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,55.575
O3,Eagle Ridge,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,55.575
O3,Eagle Ridge,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,55.575
O3,Kelowna,O3_APIT400,FALSE,1987,RAW_ANNUAL_4TH_D8HM,65.175
O3,Kelowna,O3_APIT400,TRUE,1987,RAW_ANNUAL_4TH_D8HM,65.175
O3,Kelowna,O3_APIT400,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,65.175
O3,Kelowna,O3_APIT400,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,65.175
O3,Langley Peterson School,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,68.925
O3,Langley Peterson School,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,68.925
O3,Langley Peterson School,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,68.925
O3,Langley Peterson School,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,68.925
O3,North Delta,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,34.725
O3,North Delta,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,34.725
O3,North Delta,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,34.725
O3,North Delta,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,34.725
O3,North Vancouver Second Narrows,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,39.4125
O3,North Vancouver Second Narrows,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,39.4125
O3,North Vancouver Second Narrows,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,39.4125
O3,North Vancouver Second Narrows,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,39.4125
O3,Penticton Carmi School,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,38.225
O3,Penticton Carmi School,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,38.225
O3,Penticton Carmi School,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,38.225
O3,Penticton Carmi School,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,38.225
O3,Pitt Meadows Airport,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,63.9125
O3,Pitt Meadows Airport,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,63.9125
O3,Pitt Meadows Airport,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,63.9125
O3,Pitt Meadows Airport,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,63.9125
O3,Port Coquitlam North,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,62.5375
O3,Port Coquitlam North,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,62.5375
O3,Port Coquitlam North,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,62.5375
O3,Port Coquitlam North,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,62.5375
O3,Port Moody Rocky Point Park,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,56.5125
O3,Port Moody Rocky Point Park,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,56.5125
O3,Port Moody Rocky Point Park,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,56.5125
O3,Port Moody Rocky Point Park,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,56.5125
O3,Richmond South,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,54.8125
O3,Richmond South,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,54.8125
O3,Richmond South,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,54.8125
O3,Richmond South,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,54.8125
O3,Seymour Falls,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,58.400000000000006
O3,Seymour Falls,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,58.400000000000006
O3,Seymour Falls,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,58.400000000000006
O3,Seymour Falls,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,58.400000000000006
O3,Surrey East,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,55.57142857142858
O3,Surrey East,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,55.57142857142858
O3,Surrey East,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,55.57142857142858
O3,Surrey East,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,55.57142857142858
O3,Vancouver Kitsilano,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,39.975
O3,Vancouver Kitsilano,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,39.975
O3,Vancouver Kitsilano,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,39.975
O3,Vancouver Kitsilano,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,39.975
O3,Vancouver Marpole,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,45.74285714285715
O3,Vancouver Marpole,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,45.74285714285715
O3,Vancouver Marpole,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,45.74285714285715
O3,Vancouver Marpole,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,45.74285714285715
O3,Vancouver Robson Square,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,20.2375
O3,Vancouver Robson Square,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,20.2375
O3,Vancouver Robson Square,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,20.2375
O3,Vancouver Robson Square,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,20.2375
O3,Victoria PAPS,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,48.266666666666666
O3,Victoria PAPS,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,48.266666666666666
O3,Victoria PAPS,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,48.266666666666666
O3,Victoria PAPS,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,48.266666666666666
O3,West Vancouver Lions Gate,NA,FALSE,1987,RAW_ANNUAL_4TH_D8HM,50.85
O3,West Vancouver Lions Gate,NA,TRUE,1987,RAW_ANNUAL_4TH_D8HM,50.85
O3,West Vancouver Lions Gate,NA,FALSE,1987,ROUNDED_ANNUAL_4TH_D8HM,50.85
O3,West Vancouver Lions Gate,NA,TRUE,1987,ROUNDED_ANNUAL_4TH_D8HM,50.85
O3,Anmore,NA,FALSE,1988,RAW_ANNUAL_4TH_D8HM,74.5625
O3,Anmore,NA,TRUE,1988,RAW_ANNUAL_4TH_D8HM,74.5625
O3,Anmore,NA,FALSE,1988,ROUNDED_ANNUAL_4TH_D8HM,74.5625
O3,Anmore,NA,TRUE,1988,ROUNDED_ANNUAL_4TH_D8HM,74.5625
O3,Burnaby Confederation Park,NA,FALSE,1988,RAW_ANNUAL_4TH_D8HM,68.03750000000001
O3,Burnaby Confederation Park,NA,TRUE,1988,RAW_ANNUAL_4TH_D8HM,68.03750000000001
O3,Burnaby Confederation Park,NA,FALSE,1988,ROUNDED_ANNUAL_4TH_D8HM,68.03750000000001
O3,Burnaby Confederation Park,NA,TRUE,1988,ROUNDED_ANNUAL_4TH_D8HM,68.03750000000001
O3,Burnaby Kensington Park,NA,FALSE,1988,RAW_ANNUAL_4TH_D8HM,63.7625
O3,Burnaby Kensington Park,NA,TRUE,1988,RAW_ANNUAL_4TH_D8HM,63.7625
O3,Burnaby Kensington Park,NA,FALSE,1988,ROUNDED_ANNUAL_4TH_D8HM,63.7625
O3,Burnaby Kensington Park,NA,TRUE,1988,ROUNDED_ANNUAL_4TH_D8HM,63.7625
O3,Burnaby Mountain,NA,FALSE,1988,RAW_ANNUAL_4TH_D8HM,77.1375
O3,Burnaby Mountain,NA,TRUE,1988,RAW_ANNUAL_4TH_D8HM,77.1375
O3,Burnaby Mountain,NA,FALSE,1988,ROUNDED_ANNUAL_4TH_D8HM,77.1375
O3,Burnaby Mountain,NA,TRUE,1988,ROUNDED_ANNUAL_4TH_D8HM,77.1375
O3,Chilliwack Works Yard,NA,FALSE,1988,RAW_ANNUAL_4TH_D8HM,69.01428571428572
O3,Chilliwack Works Yard,NA,TRUE,1988,RAW_ANNUAL_4TH_D8HM,69.01428571428572
O3,Chilliwack Works Yard,NA,FALSE,1988,ROUNDED_ANNUAL_4TH_D8HM,69.01428571428572
O3,Chilliwack Works Yard,NA,TRUE,1988,ROUNDED_ANNUAL_4TH_D8HM,69.01428571428572
O3,Eagle Ridge,NA,FALSE,1988,RAW_ANNUAL_4TH_D8HM,84.025
O3,Eagle Ridge,NA,TRUE,1988,RAW_ANNUAL_4TH_D8HM,84.025
O3,Eagle Ridge,NA,FALSE,1988,ROUNDED_ANNUAL_4TH_D8HM,84.025
O3,Eagle Ridge,NA,TRUE,1988,ROUNDED_ANNUAL_4TH_D8HM,84.025
O3,Kelowna,O3_APIT400,FALSE,1988,RAW_ANNUAL_4TH_D8HM,56.400000000000006
